_id,name,compensation,employer,address,link
41055824,Главный инженер,"{'min': 75000, 'val': 'руб', 'max': None}", КОЛХОЗ,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/41055824?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41053497,Инженер-сметчик,"{'min': 60000, 'max': 100000, 'val': 'руб'}",ООО Производственные Технологии,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/41053497?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40688754,Инженер-сметчик,"{'min': 120000, 'max': 140000, 'val': 'руб'}",ООО Альмис-Интеграл,Москва,https://ramenskoye.hh.ru/vacancy/40688754?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40800824,Инженер подготовки проектно-сметной документации / Инженер ПТО / Помощник инженера ПТО,"{'min': 65000, 'val': 'руб', 'max': None}",ООО Мультисистема,Москва,https://ramenskoye.hh.ru/vacancy/40800824?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41062373,Главный инженер,"{'min': None, 'max': None, 'val': None}", Спецнефтетранс,Иваново (Ивановская область),https://ramenskoye.hh.ru/vacancy/41062373?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40835990,Инженер-технолог,"{'min': 60000, 'val': 'руб', 'max': None}", ТМС,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40835990?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41022821,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",ООО Schaeffler Russland,Ульяновск,https://ramenskoye.hh.ru/vacancy/41022821?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41063461,Инженер по автоматизации/инженер АСУП,"{'min': 100000, 'val': 'руб', 'max': None}",ООО ТехноФрост,"Москва, Бабушкинская",https://ramenskoye.hh.ru/vacancy/41063461?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41078260,Инженер-конструктор,"{'min': None, 'max': None, 'val': None}", Tracers,Москва,https://ramenskoye.hh.ru/vacancy/41078260?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41025564,Инженер-техник,"{'min': 45000, 'val': 'руб', 'max': None}",ООО Компания Апекслаб,Брянск,https://ramenskoye.hh.ru/vacancy/41025564?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40989868,Инженер-энергетик,"{'min': 70000, 'val': 'руб', 'max': None}"," РИВ ГОШ, Сеть магазинов","Санкт-Петербург, Балтийская",https://ramenskoye.hh.ru/vacancy/40989868?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41060127,Главный инженер,"{'min': None, 'max': None, 'val': None}", АНО Агентство по Развитию Человеческого Капитала На Дальнем Востоке и в Арктике,Уссурийск,https://ramenskoye.hh.ru/vacancy/41060127?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41065072,Инженер-технолог,"{'max': 15000, 'val': 'грн', 'min': None}",ООО ТОВ СУДНОБУДІВНИЙ ЗАВОД ОКЕАН,Николаев,https://ramenskoye.hh.ru/vacancy/41065072?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40714170,Инженер-схемотехник/Инженер-электронщик,"{'min': 90000, 'val': 'руб', 'max': None}",ООО ИК Ренова,"Санкт-Петербург, Обводный Канал",https://ramenskoye.hh.ru/vacancy/40714170?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40049647,Инженер ТГВ,"{'min': 100000, 'val': 'руб', 'max': None}",ООО АОС,Москва,https://ramenskoye.hh.ru/vacancy/40049647?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41062772,Инженер,"{'min': 50000, 'max': 80000, 'val': 'руб'}", Альянс,Минеральные Воды,https://ramenskoye.hh.ru/vacancy/41062772?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41071186,Инженер-механик,"{'min': 200, 'val': 'белруб', 'max': None}",УП Орхидея,Орша,https://ramenskoye.hh.ru/vacancy/41071186?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40997087,Инженер-конструктор,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Утилекс 4диси,Новосибирск,https://ramenskoye.hh.ru/vacancy/40997087?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40805927,Сервисный инженер,"{'min': None, 'max': None, 'val': None}", Johnson Controls,Москва,https://ramenskoye.hh.ru/vacancy/40805927?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40817209,Инженер-конструктор,"{'min': 60000, 'val': 'руб', 'max': None}",ООО ТрансТехКомпозит,Воскресенск,https://ramenskoye.hh.ru/vacancy/40817209?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40950782,Инженер,"{'min': 70000, 'val': 'руб', 'max': None}", Профиндустрия-Центр,Москва,https://ramenskoye.hh.ru/vacancy/40950782?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41027040,Инженер-проектировщик,"{'min': 50000, 'max': 100000, 'val': 'руб'}",ООО Иркутский Завод Блочных Конструкций,Иркутск,https://ramenskoye.hh.ru/vacancy/41027040?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40845485,Инженер-конструктор,"{'min': 73000, 'max': 130000, 'val': 'руб'}",ООО Принт Студия Ленинград,"Санкт-Петербург, Нарвская",https://ramenskoye.hh.ru/vacancy/40845485?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40805690,Инженер-программист,"{'min': 100000, 'max': 140000, 'val': 'руб'}",ООО ИНИТИ,"Москва, Серпуховская",https://ramenskoye.hh.ru/vacancy/40805690?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40812711,Главный инженер,"{'min': None, 'max': None, 'val': None}",ОАО Самарамедпром,Чапаевск,https://ramenskoye.hh.ru/vacancy/40812711?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41072576,Инженер - Технолог,"{'min': None, 'max': None, 'val': None}", Weatherford,Ноябрьск,https://ramenskoye.hh.ru/vacancy/41072576?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40857970,Инженер ПТО,"{'min': 70000, 'max': 100000, 'val': 'руб'}",ООО Русь Строй,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40857970?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40711993,Инженер-конструктор,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Экрон Трейд,"Москва, Калитники и еще 2 ",https://ramenskoye.hh.ru/vacancy/40711993?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41062387,Сервисный инженер,"{'min': 28000, 'max': 55000, 'val': 'руб'}", Югпром,Ставрополь,https://ramenskoye.hh.ru/vacancy/41062387?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40801537,Главный-Инженер,"{'min': 100000, 'max': 150000, 'val': 'руб'}",ООО НПК Инжстройпроект,"Москва, Белорусская",https://ramenskoye.hh.ru/vacancy/40801537?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40638028,Инженер-разработчик . инженер электроники,"{'min': 60000, 'max': 90000, 'val': 'руб'}",ООО НПП Дериа Графикс,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40638028?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41062093,Инженер КИПиА,"{'min': 80000, 'max': 100000, 'val': 'руб'}",ООО СургутТехПост,Сургут,https://ramenskoye.hh.ru/vacancy/41062093?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41032785,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО РУСНЕФТЕГАЗСТРОЙ+,Свободный,https://ramenskoye.hh.ru/vacancy/41032785?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40696493,Главный инженер,"{'max': 120000, 'val': 'руб', 'min': None}",ООО УК «МНПО «СПЕКТР»,"Москва, Спортивная",https://ramenskoye.hh.ru/vacancy/40696493?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40574870,Сервисный инженер,"{'min': None, 'max': None, 'val': None}",ООО Трекмарк,"Москва, Чкаловская",https://ramenskoye.hh.ru/vacancy/40574870?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41054118,Начинающий инженер по продажам промышленного оборудования / Инженер,"{'min': None, 'max': None, 'val': None}",ООО Интеллектуальные робот системы,"Москва, Первомайская",https://ramenskoye.hh.ru/vacancy/41054118?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41045374,Инженер-конструктор,"{'min': 70000, 'val': 'руб', 'max': None}",ООО МехПрибор,Москва,https://ramenskoye.hh.ru/vacancy/41045374?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41021362,Инженер-технолог,"{'min': 45000, 'max': 60000, 'val': 'руб'}",ООО Строй-Енисей,Красноярск,https://ramenskoye.hh.ru/vacancy/41021362?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41079298,Инженер-гидротехник,"{'max': 80000, 'val': 'руб', 'min': None}",ООО Дальневосточный проектный институт Востокпроектверфь,Владивосток,https://ramenskoye.hh.ru/vacancy/41079298?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40165817,Инженер ОВиК,"{'min': 92000, 'max': 92000, 'val': 'руб'}", Веза,Электросталь,https://ramenskoye.hh.ru/vacancy/40165817?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41004442,DevOps-инженер,"{'min': 160000, 'max': 210000, 'val': 'руб'}", Progressive Mind,"Москва, Международная",https://ramenskoye.hh.ru/vacancy/41004442?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40955084,Инженер ПТО,"{'min': 40000, 'val': 'руб', 'max': None}",ООО Агломераты,"Москва, Улица 1905 года",https://ramenskoye.hh.ru/vacancy/40955084?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40765218,Инженер ПТО,"{'min': 100000, 'val': 'руб', 'max': None}",ООО Альфа-Пром,Тюмень,https://ramenskoye.hh.ru/vacancy/40765218?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41032786,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ООО РУСНЕФТЕГАЗСТРОЙ+,Большой Камень,https://ramenskoye.hh.ru/vacancy/41032786?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41030137,Инженер по транспорту,"{'max': 500, 'val': 'руб', 'min': None}",ООО Аграрная Группа – Управляющая компания,Новосибирск,https://ramenskoye.hh.ru/vacancy/41030137?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41012021,Инженер ПТО,"{'min': 40000, 'max': 40000, 'val': 'руб'}",ООО Отель Рига Ленд,"Москва, Киевская",https://ramenskoye.hh.ru/vacancy/41012021?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41058208,Инженер-технолог,"{'min': None, 'max': None, 'val': None}",ООО Гэлаксис Технолоджи Рус,Москва,https://ramenskoye.hh.ru/vacancy/41058208?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40834077,Инженер-конструктор / Инженер-проектировщик,"{'min': 60000, 'max': 100000, 'val': 'руб'}",ООО Хёгер,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40834077?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40746310,Сервисный инженер,"{'min': 35000, 'val': 'руб', 'max': None}",ООО Инженерный центр 7,Нальчик,https://ramenskoye.hh.ru/vacancy/40746310?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40711462,Инженер-конструктор,"{'min': 60000, 'max': 100000, 'val': 'руб'}","ООО ТД, Инженерное оборудование","Москва, Беляево",https://ramenskoye.hh.ru/vacancy/40711462?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40981428,Главный инженер,"{'min': None, 'max': None, 'val': None}", ANCOR,Псков,https://ramenskoye.hh.ru/vacancy/40981428?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40841249,Инженер-конструктор,"{'min': 70000, 'val': 'руб', 'max': None}",ООО МОНСТР,"Москва, Курская",https://ramenskoye.hh.ru/vacancy/40841249?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41064785,Инженер ПТО,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Прайм,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/41064785?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40984494,Сервисный инженер,"{'min': 35000, 'max': 60000, 'val': 'руб'}",ООО Сервис,Брянск,https://ramenskoye.hh.ru/vacancy/40984494?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41020503,QA-инженер (инженер по качеству),"{'min': 90000, 'val': 'руб', 'max': None}", Digital Sparta,Новосибирск,https://ramenskoye.hh.ru/vacancy/41020503?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40887455,Инженер-конструктор,"{'min': 50000, 'val': 'руб', 'max': None}",ООО С-Ворк,Москва,https://ramenskoye.hh.ru/vacancy/40887455?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40958613,Инженер ПТО,"{'min': 79000, 'val': 'руб', 'max': None}",ООО АМДтехнологии,Екатеринбург,https://ramenskoye.hh.ru/vacancy/40958613?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41069644,Инженер-энергетик,"{'min': 80000, 'val': 'руб', 'max': None}", РАСТАМ,Омск,https://ramenskoye.hh.ru/vacancy/41069644?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40800530,Инженер-сметчик,"{'min': 100000, 'val': 'руб', 'max': None}",ООО Мультисистема,Москва,https://ramenskoye.hh.ru/vacancy/40800530?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41032879,Инженер-конструктор,"{'min': 40000, 'max': 40000, 'val': 'руб'}",ООО Поволжский центр листообработки,Казань,https://ramenskoye.hh.ru/vacancy/41032879?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40841861,Инженер-конструктор,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Тепловин,Екатеринбург,https://ramenskoye.hh.ru/vacancy/40841861?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40813466,Главный инженер,"{'min': 70000, 'val': 'руб', 'max': None}",ООО Континенталь,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40813466?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40687094,Инженер-проектировщик,"{'min': 100000, 'val': 'руб', 'max': None}",ООО Джиэсэм Кемикэл,Москва,https://ramenskoye.hh.ru/vacancy/40687094?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40600029,Инженер на производство,"{'min': None, 'max': None, 'val': None}",ООО ГК Металл-Арт,"Москва, Пражская",https://ramenskoye.hh.ru/vacancy/40600029?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40552831,Инженер 1 категории,"{'min': 60000, 'val': 'руб', 'max': None}", Московский метрополитен,Москва,https://ramenskoye.hh.ru/vacancy/40552831?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40631316,Сервисный инженер (инженер-электронщик),"{'min': 50000, 'max': 150000, 'val': 'руб'}",ООО ИКС-Суппорт,"Москва, Щукинская",https://ramenskoye.hh.ru/vacancy/40631316?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40836919,Инженер производственного отдела,"{'min': 700, 'val': 'белруб', 'max': None}",ЗАО Белспецэнерго,"Минск, Пролетарская",https://ramenskoye.hh.ru/vacancy/40836919?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40679505,Инженер ПТО,"{'min': 75000, 'val': 'руб', 'max': None}",ООО ТСк УралТрансСтрой,Пермь,https://ramenskoye.hh.ru/vacancy/40679505?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41080375,Инженер ОКС,"{'min': 50000, 'max': 60000, 'val': 'руб'}",ООО СК Малахит,Новосибирск,https://ramenskoye.hh.ru/vacancy/41080375?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40657055,Инженер-сметчик,"{'min': 90000, 'val': 'руб', 'max': None}",ООО КАПИТЕЛЬ,Москва,https://ramenskoye.hh.ru/vacancy/40657055?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
36775591,Сервисный инженер,"{'min': 75000, 'val': 'руб', 'max': None}",АО ПроТехнологии,"Санкт-Петербург, Московские ворота",https://ramenskoye.hh.ru/vacancy/36775591?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41066480,Инженер ПТО,"{'min': 80000, 'max': 100000, 'val': 'руб'}",ООО ЕвроТрансСтрой,Москва,https://ramenskoye.hh.ru/vacancy/41066480?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40985462,Инженер-проектировщик связи,"{'min': 80000, 'max': 100000, 'val': 'руб'}",ООО Спецпроект,Москва,https://ramenskoye.hh.ru/vacancy/40985462?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40136986,Инженер проекта,"{'min': None, 'max': None, 'val': None}",ООО ДАЛЬКИЯ РУС,Москва,https://ramenskoye.hh.ru/vacancy/40136986?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41026575,Инженер-конструктор,"{'min': None, 'max': None, 'val': None}", АТБ Электроника,"Москва, ВДНХ и еще 1 ",https://ramenskoye.hh.ru/vacancy/41026575?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41059993,Инженер-электрик,"{'min': None, 'max': None, 'val': None}", Маршания Александра,Екатеринбург,https://ramenskoye.hh.ru/vacancy/41059993?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40719858,Сервисный инженер,"{'min': 60000, 'val': 'руб', 'max': None}",ООО КОРТЭК,Москва,https://ramenskoye.hh.ru/vacancy/40719858?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40904335,Инженер-лаборант,"{'min': 70000, 'val': 'руб', 'max': None}",ООО Альфамонолит,"Екатеринбург, Геологическая",https://ramenskoye.hh.ru/vacancy/40904335?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40782155,Инженер ПТО,"{'min': 60000, 'max': 80000, 'val': 'руб'}",ООО Коллор-Строй-Сервис,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40782155?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41049986,Инженер ПТО,"{'min': 80000, 'val': 'руб', 'max': None}",ООО СК МОСГОРСТРОЙ,Москва,https://ramenskoye.hh.ru/vacancy/41049986?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41080433,Инженер-технолог,"{'max': 27000, 'val': 'руб', 'min': None}"," Баулюкс, Группа компаний",Орск,https://ramenskoye.hh.ru/vacancy/41080433?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41080434,Инженер-технолог,"{'max': 27000, 'val': 'руб', 'min': None}"," Баулюкс, Группа компаний",Новотроицк (Оренбургская область),https://ramenskoye.hh.ru/vacancy/41080434?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40594459,Инженер ПТО,"{'min': 90000, 'max': 105000, 'val': 'руб'}",ООО Тройка РЭД,"Москва, Котельники",https://ramenskoye.hh.ru/vacancy/40594459?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41061335,Эколог-инженер,"{'min': None, 'max': None, 'val': None}",ОАО АСБ Беларусбанк,Минск,https://ramenskoye.hh.ru/vacancy/41061335?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41006454,Devops инженер,"{'min': 600, 'max': 500, 'val': 'USD'}",ООО Alif Tech,Ташкент,https://ramenskoye.hh.ru/vacancy/41006454?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40680278,Инженер ПТО,"{'min': None, 'max': None, 'val': None}",ТОО Antarium LTD,Жанаозен,https://ramenskoye.hh.ru/vacancy/40680278?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40919014,Инженер-конструктор,"{'min': 55000, 'max': 75000, 'val': 'руб'}",ООО Завод Ковшей Спб,"Санкт-Петербург, Кировский завод",https://ramenskoye.hh.ru/vacancy/40919014?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40703528,Инженер (технический консультант),"{'min': 60000, 'val': 'руб', 'max': None}", Акустик Групп,"Москва, Павелецкая",https://ramenskoye.hh.ru/vacancy/40703528?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41067100,Инженер-испытатель,"{'min': None, 'max': None, 'val': None}"," Person Hunters, ООО",Навои,https://ramenskoye.hh.ru/vacancy/41067100?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41069551,Инженер ПТО,"{'min': 45000, 'val': 'руб', 'max': None}",АО Главное управление обустройства войск,Бологое,https://ramenskoye.hh.ru/vacancy/41069551?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40821280,Сервисный инженер,"{'min': 60000, 'val': 'руб', 'max': None}",ООО ENGY,"Москва, Южная",https://ramenskoye.hh.ru/vacancy/40821280?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41073935,Инженер технадзора,"{'min': None, 'max': None, 'val': None}", Европоселок Маленькая страна,Набережные Челны,https://ramenskoye.hh.ru/vacancy/41073935?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40823202,Инженер-конструктор,"{'min': 70000, 'val': 'руб', 'max': None}", Балтийская Промышленная Компания,Санкт-Петербург,https://ramenskoye.hh.ru/vacancy/40823202?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41030997,Главный инженер,"{'min': 80000, 'max': 100000, 'val': 'руб'}",ООО Альфа-Сервис,Москва,https://ramenskoye.hh.ru/vacancy/41030997?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40352942,Сервисный инженер,"{'min': 50000, 'val': 'руб', 'max': None}",ООО Эддреа,Москва,https://ramenskoye.hh.ru/vacancy/40352942?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40891901,Инженер-сметчик,"{'min': 80000, 'val': 'руб', 'max': None}",ООО СВ Групп,"Москва, Раменки",https://ramenskoye.hh.ru/vacancy/40891901?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40639537,Инженер-технолог,"{'min': 70000, 'max': 90000, 'val': 'руб'}",ООО ЭЛЕМААР,"Москва, Калужская",https://ramenskoye.hh.ru/vacancy/40639537?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40963054,Инженер-проектировщик,"{'min': 60000, 'val': 'руб', 'max': None}",ООО Плазма-Т,"Москва, Новогиреево",https://ramenskoye.hh.ru/vacancy/40963054?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41069643,Инженер-энергетик,"{'min': 80000, 'val': 'руб', 'max': None}", РАСТАМ,Тюмень,https://ramenskoye.hh.ru/vacancy/41069643?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
41049687,Инженер-энергетик,"{'min': 500, 'max': 500, 'val': 'руб'}",ООО Калужский Цветочный Холдинг,Обнинск,https://ramenskoye.hh.ru/vacancy/41049687?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
40901847,Инженер-сметчик,"{'min': 350000, 'max': 450000, 'val': 'KZT'}"," Сембол Улусларарасы Тарым Туризм Пейзаж Иншаат СанайивеТиджарет Аноним Ширкети в г.Астана, ФАО",Нур-Султан,https://ramenskoye.hh.ru/vacancy/40901847?query=%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80
